2021-12-05 14:45:53,566 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using Server GC:True
2021-12-06 03:42:09,250 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Parameters to register on master: address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, ServerID 1a5500af-8120-4d81-9662-155ed59d5a7d, Hostname localhost, IPv6Address , WebRTC 7072
2021-12-06 03:42:09,265 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Connecting to master at 127.0.0.1:4520, serverId=1a5500af-8120-4d81-9662-155ed59d5a7d
2021-12-06 03:42:09,267 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\jiaaa\Desktop\Photon\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2021-12-06 03:42:09,268 [1] INFO  Photon.SocketServer.ApplicationBase - Using Server GC:True
2021-12-06 03:42:09,268 [1] INFO  Photon.SocketServer.ApplicationBase - Using GC LatencyMode:Interactive
2021-12-06 03:42:10,514 [24] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Level1 with input 18
2021-12-06 03:42:10,514 [24] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Level1
2021-12-06 03:42:11,367 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level1 to Level2 with input 22
2021-12-06 03:42:11,368 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level1, new=Level2
2021-12-06 03:42:12,231 [22] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection established: address:127.0.0.1, ConnectionId:28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:12,298 [22] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2021-12-06 03:42:12,303 [22] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=1a5500af-8120-4d81-9662-155ed59d5a7d
2021-12-06 03:42:12,304 [22] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection registered on master: address:127.0.0.1
2021-12-06 03:42:12,307 [22] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnection - Update Expected Games Count event sent. endpoint:127.0.0.1:4520, connectionId:28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:12,960 [21] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 03:42:12,961 [21] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:51789
2021-12-06 03:42:12,971 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 03:42:12,974 [21] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=_Total
2021-12-06 03:42:13,089 [21] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_rpc
2021-12-06 03:42:13,299 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=230
2021-12-06 03:42:13,303 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T19:42:13, in Room '', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 03:42:13,312 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:183cddab-7d2a-4302-b005-8e87845ee293
2021-12-06 03:42:13,360 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=227
2021-12-06 03:42:13,363 [25] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 03:42:13,378 [25] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_game
2021-12-06 03:42:13,508 [25] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=183cddab-7d2a-4302-b005-8e87845ee293, referenceCount=1
2021-12-06 03:42:13,986 [25] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:14,019 [19] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 03:42:14,035 [19] INFO  Plugin.MyFirstPlugin - OnCreateGame 183cddab-7d2a-4302-b005-8e87845ee293 by user 2f7df5ca-c4d4-480a-ba31-5f86a00003c5
2021-12-06 03:42:14,036 [19] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 03:42:14,038 [19] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 03:42:14,051 [19] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 2f7df5ca-c4d4-480a-ba31-5f86a00003c5 to game: 183cddab-7d2a-4302-b005-8e87845ee293 -- peer:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T19:42:13, in Room '183cddab-7d2a-4302-b005-8e87845ee293', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
2021-12-06 03:42:14,052 [19] DEBUG Photon.Hive.HiveGame - JoinApplyGameStateChanges: Actor 1 is added. MasterClientId is 1
2021-12-06 03:42:14,057 [19] DEBUG Photon.Hive.HiveGame - Created Game - name=183cddab-7d2a-4302-b005-8e87845ee293, lobbyName=, lobbyType=Default, maxPlayers=4, IsOpen=True, IsVisible=True, EmptyRoomLiveTime=0, PlayerTTL=0, CheckUserOnJoin=True, PublishUserId=False, ExpectedUsers=
2021-12-06 03:42:14,091 [19] DEBUG Photon.LoadBalancing.GameServer.Game - UpdateGameStateOnMasterOnCreate: game - '183cddab-7d2a-4302-b005-8e87845ee293'
2021-12-06 03:42:14,094 [19] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 03:42:14,101 [19] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:14,118 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=252
2021-12-06 03:42:14,119 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=252
2021-12-06 03:42:14,125 [21] DEBUG Photon.Hive.Plugin.BeforeSetPropertiesCallInfo - Continue.
2021-12-06 03:42:14,133 [21] DEBUG Photon.Hive.Plugin.SetPropertiesCallInfo - Continue.
2021-12-06 03:42:14,383 [24] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level2 to Level3 with input 31
2021-12-06 03:42:14,384 [24] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level2, new=Level3
2021-12-06 03:42:15,761 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 03:42:15,768 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'2f7df5ca-c4d4-480a-ba31-5f86a00003c5', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 03:42:15,776 [20] DEBUG Photon.Hive.Plugin.PluginManager - Assembly requests assembly. name1:MyFirstPlugin, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null, name2:Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed, path1:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll, path2:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll
2021-12-06 03:42:15,776 [20] DEBUG Photon.Hive.Plugin.PluginManager - Loading assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' from path 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 03:42:15,783 [20] DEBUG Photon.Hive.Plugin.PluginManager - Assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' are loaded successfully from 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 03:42:15,788 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 03:42:15,794 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 03:42:17,331 [22] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 03:42:17,332 [25] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'2f7df5ca-c4d4-480a-ba31-5f86a00003c5', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 03:42:17,332 [25] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 03:42:17,333 [25] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 03:42:41,905 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T19:42:17, in Room '183cddab-7d2a-4302-b005-8e87845ee293', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 03:42:41,906 [22] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=1, reason=0, reasonDetail=
2021-12-06 03:42:41,906 [22] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T19:42:17, in Room '183cddab-7d2a-4302-b005-8e87845ee293', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 03:42:41,908 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=183cddab-7d2a-4302-b005-8e87845ee293, referenceCount=0
2021-12-06 03:42:41,908 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Room has no references. Trying to remove it. room:183cddab-7d2a-4302-b005-8e87845ee293
2021-12-06 03:42:41,909 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Room BeforeRemoveFromCache returned 'false'. Removing stopped. room:183cddab-7d2a-4302-b005-8e87845ee293
2021-12-06 03:42:41,908 [23] DEBUG Photon.Hive.HiveGame - ProcessMessage 1
2021-12-06 03:42:41,911 [23] DEBUG Photon.Hive.Plugin.LeaveGameCallInfo - Continue.
2021-12-06 03:42:41,913 [23] DEBUG Photon.Hive.HiveGame - Clean up actor Actor: 1; Peer:'GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T19:42:17, in Room '', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 ', DeactivationTime:'', UserId:'2f7df5ca-c4d4-480a-ba31-5f86a00003c5',nick:'', RemovedFromInactive:1/1/0001 12:00:00 am - DeleteCacheOnLeave:
2021-12-06 03:42:41,916 [23] DEBUG Photon.Hive.HiveGame - Actor 1 left. MasterClientId is 0
2021-12-06 03:42:41,918 [23] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 03:42:41,918 [23] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:41,919 [23] DEBUG Photon.Hive.Collections.ActorsManager - Actor removed: 1 2f7df5ca-c4d4-480a-ba31-5f86a00003c5 to game: 183cddab-7d2a-4302-b005-8e87845ee293 -- peer:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T19:42:17, in Room '', IP 127.0.0.1:51789, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 03:42:41,921 [19] DEBUG Photon.Hive.Plugin.BeforeCloseGameCallInfo - Continue.
2021-12-06 03:42:41,923 [19] DEBUG Photon.Hive.Plugin.CloseGameCallInfo - Continue.
2021-12-06 03:42:41,924 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance: roomId=183cddab-7d2a-4302-b005-8e87845ee293
2021-12-06 03:42:41,925 [19] DEBUG Photon.Hive.Room - Release for room:183cddab-7d2a-4302-b005-8e87845ee293, RemovePath:;BeforeRemoveFromCacheCalled(7:42:41 pm);BeforeRemoveFromCacheActionCalled(7:42:41 pm);ProcessBeforeCloseGameCalled(7:42:41 pm);ProcessBeforeCloseGameCalledEmptyRoomLiveTimeLECalled(7:42:41 pm);TriggerPluginOnCloseCalled(7:42:41 pm);ProcessCloseGameCalled(7:42:41 pm);TryRemoveRoomFromCacheCalled(7:42:41 pm)
2021-12-06 03:42:41,925 [19] DEBUG Photon.Hive.Room - Tried to remove room: roomName=183cddab-7d2a-4302-b005-8e87845ee293, removed=True
2021-12-06 03:42:41,927 [19] DEBUG Photon.Hive.Room - Disposing room '183cddab-7d2a-4302-b005-8e87845ee293', dispose:True
2021-12-06 03:42:41,931 [19] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Flush for appId:, version:
2021-12-06 03:42:42,929 [21] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:42:57,747 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level3 to Level2 with input 28
2021-12-06 03:42:57,762 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level3, new=Level2
2021-12-06 03:43:38,160 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level2 to Level1 with input 18
2021-12-06 03:43:38,163 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level2, new=Level1
2021-12-06 03:44:22,635 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level1 to Lowest with input 8
2021-12-06 03:44:22,636 [21] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level1, new=Lowest
2021-12-06 03:48:07,516 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 03:48:07,517 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:56091
2021-12-06 03:48:07,517 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:56091, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 03:48:07,575 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=230
2021-12-06 03:48:07,576 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T19:48:07, in Room '', IP 127.0.0.1:56091, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 03:48:07,577 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:b88a352f-7d9f-4097-896d-203832803bed
2021-12-06 03:48:07,610 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=227
2021-12-06 03:48:07,610 [22] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 03:48:07,611 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=b88a352f-7d9f-4097-896d-203832803bed, referenceCount=1
2021-12-06 03:48:07,631 [22] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 03:48:07,632 [22] INFO  Plugin.MyFirstPlugin - OnCreateGame b88a352f-7d9f-4097-896d-203832803bed by user f517b376-a8f8-4047-9903-cbc83ef84c16
2021-12-06 03:48:07,633 [22] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 03:48:07,633 [22] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 03:48:07,633 [22] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 f517b376-a8f8-4047-9903-cbc83ef84c16 to game: b88a352f-7d9f-4097-896d-203832803bed -- peer:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T19:48:07, in Room 'b88a352f-7d9f-4097-896d-203832803bed', IP 127.0.0.1:56091, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
2021-12-06 03:48:07,634 [22] DEBUG Photon.Hive.HiveGame - JoinApplyGameStateChanges: Actor 1 is added. MasterClientId is 1
2021-12-06 03:48:07,634 [22] DEBUG Photon.Hive.HiveGame - Created Game - name=b88a352f-7d9f-4097-896d-203832803bed, lobbyName=, lobbyType=Default, maxPlayers=4, IsOpen=True, IsVisible=True, EmptyRoomLiveTime=0, PlayerTTL=0, CheckUserOnJoin=True, PublishUserId=False, ExpectedUsers=
2021-12-06 03:48:07,635 [22] DEBUG Photon.LoadBalancing.GameServer.Game - UpdateGameStateOnMasterOnCreate: game - 'b88a352f-7d9f-4097-896d-203832803bed'
2021-12-06 03:48:07,635 [22] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 03:48:07,636 [22] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:48:07,649 [18] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=252
2021-12-06 03:48:07,649 [18] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=252
2021-12-06 03:48:07,650 [18] DEBUG Photon.Hive.Plugin.BeforeSetPropertiesCallInfo - Continue.
2021-12-06 03:48:07,650 [18] DEBUG Photon.Hive.Plugin.SetPropertiesCallInfo - Continue.
2021-12-06 03:48:08,539 [19] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=28c08690-5462-4600-8c70-7f545b57a573
2021-12-06 03:48:14,073 [22] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 03:48:14,073 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'f517b376-a8f8-4047-9903-cbc83ef84c16', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 03:48:14,074 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 03:48:14,074 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 03:48:20,179 [28] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Level1 with input 11
2021-12-06 03:48:20,180 [28] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Level1
2021-12-06 03:48:55,542 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T19:48:14, in Room 'b88a352f-7d9f-4097-896d-203832803bed', IP 127.0.0.1:56091, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 03:48:55,542 [22] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=3, reason=0, reasonDetail=
2021-12-06 03:48:55,543 [22] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T19:48:14, in Room 'b88a352f-7d9f-4097-896d-203832803bed', IP 127.0.0.1:56091, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 03:48:55,544 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=b88a352f-7d9f-4097-896d-203832803bed, referenceCount=0
